Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
desc_ev_20000016;L'Orfeo, sometimes called L'Orfeo, favola in musica, is a late Renaissance/early Baroque opera by Claudio Monteverdi, with a libretto by Alessandro Striggio. It is based on the Greek legend of Orpheus, and tells the story of his descent to Hades and his fruitless attempt to bring his dead bride Eurydice back to the living world. It was written in 1607 for a court performance during the annual Carnival at Mantua.;;;;;;;;;;;;;
ev_20000017;First Jesuit Mission in Mexico;;;;;;;;;;;;;
desc_ev_20000017;The Society of Jesus is a Christian male religious congregation of the Catholic Church. The members are called Jesuits. The society is engaged in evangelization and apostolic ministry in 112 nations on six continents. Jesuits work in education (founding schools, colleges, universities and seminaries), intellectual research, and cultural pursuits. Jesuits also give retreats, minister in hospitals and parishes and promote social justice and ecumenical dialogue.;;;;;;;;;;;;;
ev_20000019;First Telescope!;;;;;;;;;;;;;
desc_ev_20000019;The practical exploitation of the instrument was certainly achieved and came to public attention in the Netherlands at about 1608, but the credit of the original invention has been claimed on behalf of three individuals: Hans Lippershey and Sacharias Jansen?spectacle-makers in Middelburg, and Jacob Metius of Alkmaar (also known as Jacob Adriaanszoon). Hans Lippershey was credited with creating and disseminating designs for the first practical telescope?later applying to the States General of the Netherlands on October 2, 1608, for a patent for an instrument "for seeing things far away as if they were nearby," (beating Jacob Metius's patent by a few weeks). Lippershey failed to receive a patent since the same claim for invention had been made by other spectacle-makers. Lippershey was handsomely rewarded by the Dutch government for copies of his design. Sacharias Jansen's design for a telescope may have pre-dated Lippershey and Metius, but the invention was never widely publicized.;;;;;;;;;;;;;
ev_20000020;Old Bushmills Distillery Founded;;;;;;;;;;;;;
desc_ev_20000020;A new distillery of whiskey has been founded in Ireland, of course all of the whiskey bottled under the Bushmills whiskey brand is produced at the Bushmills Distillery. A licence to distill in the area was granted to Sir Thomas Phillipps in 1608 by King James I, and the 1608 date is printed on the labels of the Bushmills brand whiskey. It uses water drawn from Saint Columb's Rill which is a tributary of the River Bush. The Bushmills Distillery claims to be?and is almost unanimously considered to be?the oldest licensed distillery in the world.;;;;;;;;;;;;;
ev_20000021;Basque Witch Trials;;;;;;;;;;;;;
desc_ev_20000021;The Basque witch trials of the 17th century represent the most ambitious attempt at rooting out witchcraft ever undertaken by the Spanish Inquisition. The trial of the Basque witches at Logro?o, near Navarre, in northern Spain, which began in January 1609, against the background of similar persecutions conducted in Labourd by Pierre de Lancre, was almost certainly the biggest single event of its kind in history.;;;;;;;;;;;;;
ev_20000022;Bank of Amsterdam Founded;;;;;;;;;;;;;
desc_ev_20000022;The Bank of Amsterdam was an early bank, vouched for by the city of Amsterdam, established in 1609, the precursor to, if not the first, modern central bank.;;;;;;;;;;;;;
ev_20000023;Freedom of Religion in Bohemia;;;;;;;;;;;;;
desc_ev_20000023;Freedom of religion or Freedom of belief is a principle that supports the freedom of an individual or community, in public or private, to manifest religion or belief in teaching, practice, worship, and observance. In 1609 Emperor Rudolf II granted Bohemia greater religious liberty with his Letter of Majesty.;;;;;;;;;;;;;
ev_20000024;New Capital City!;;;;;;;;;;;;;
desc_ev_20000024;Due to its central location between the Commonwealth's capitals of Krak?w and Vilnius, Warsaw became the capital of the Commonwealth and the Crown of the Kingdom of Poland. In the following years the town expanded towards the suburbs. Several private independent districts were established, the property of aristocrats and the gentry, which were ruled by their own laws.;;;;;;;;;;;;;
ev_20000025;Kepler's First Two Laws;;;;;;;;;;;;;
desc_ev_20000025;Johannes Kepler published his first two laws about planetary motion in 1609, having found them by analyzing the astronomical observations of Tycho Brahe. The first one was that, the orbit of every planet is an ellipse with the Sun at one of the two foci. The second one was that a line joining a planet and the Sun sweeps out equal areas during equal intervals of time.;;;;;;;;;;;;;
ev_20000026;Colegio de Nuestra Senora del Santisimo Rosario Established;;;;;;;;;;;;;
desc_ev_20000026;The University of Santo Tomas is one of the oldest existing universities and holds the oldest extant university charter in the Philippines and in Asia. It was originally conceived as a school to prepare young men for the priesthood. Located within Intramuros, the Walled City, it was first called Colegio de Nuestra Se?ora del Sant?simo Rosario and later renamed Colegio de Santo Tom?s in memory of Dominican theologian Saint Thomas Aquinas.;;;;;;;;;;;;;
ev_20000027;Nagoya Castle Complete;;;;;;;;;;;;;
desc_ev_20000027;Nagoya Castle is a Japanese castle located in Nagoya, central Japan. During the Edo period, Nagoya Castle was the center of one of the most important castle towns in Japan?Nagoya-juku? and it included the most important stops along the Minoji, which linked the T?okaido with the Nakasendo.;;;;;;;;;;;;;
ev_20000028;Globe Theatre Burns Down!;;;;;;;;;;;;;
desc_ev_20000028;The Globe Theatre was a theatre in London associated with William Shakespeare. It was built in 1599 by Shakespeare's playing company, the Lord Chamberlain's Men, on land owned by Thomas Brend and inherited by his son, Nicholas Brend and grandson Sir Matthew Brend, and was destroyed by fire on 29 June 1613.;;;;;;;;;;;;;
ev_20000029;University of Groningen Founded;;;;;;;;;;;;;
desc_ev_20000029;The University of Groningen, located in the city of Groningen, was founded in 1614. It is one of the oldest universities in the Netherlands as well as one of its largest. Since its inception more than 200,000 students have graduated. It is a member of the distinguished international Coimbra Group of European universities.;;;;;;;;;;;;;
ev_20000030;Christianity Banned in Japan;;;;;;;;;;;;;
desc_ev_20000030;Every outsider and Japanese citizen must leave or convert into the true faith of shintoism inside our borders or face dire consequences.;;;;;;;;;;;;;
ev_20000031;Wignacourt Aquaduct Finished in Malta;;;;;;;;;;;;;
desc_ev_20000031;The Wignacourt Aqueduct in Malta is a very old building, running through Balzan, Birkirkara, Fleur-de-Lys and Santa Venera. This was built by the Order of Saint John from 1610 to carry water from Dingli and Rabat to Valletta. The Aqueduct was inaugurated on 21 April 1615 and it remained in use until the 20th century. It is named after Alof de Wignacourt, the Grandmaster who financed its building.;;;;;;;;;;;;;
ev_20000032;David Gareja Monastery Looted;;;;;;;;;;;;;
desc_ev_20000032;With the downfall of the Georgian monarchy, the monastery suffered a lengthy period of decline and devastation by the Mongol army (1265), but was later restored by the Georgian kings. It survived the Safavid attack of 1615, when the monks were massacred and the monastery's unique manuscripts and important works of Georgian art destroyed, to be resurrected under Onopre Machutadze, who was appointed Father Superior of David Gareja in 1690.;;;;;;;;;;;;;
ev_20000033;Mayon Volcano Erupts!;;;;;;;;;;;;;
desc_ev_20000033;The volcano of Mayon that recently became active again has finally erupted, leading to the death of many of our people, even though we did everything what we could to protect them.;;;;;;;;;;;;;
ev_20000034;Guido Reni's Pieta;;;;;;;;;;;;;
desc_ev_20000034;Guido Reni was an Italian painter of high-Baroque style. His Pieta is a well-recognized work of art both between and outside of our borders.;;;;;;;;;;;;;
ev_20000035;The Last Jin;;;;;;;;;;;;;
desc_ev_20000035;The Jianzhou region was consolidated by Nurhaci, who proclaimed himself Great Jin, in reference to the previous Jurchen dynasty.;;;;;;;;;;;;;
ev_20000036;Collegium Musicum in Prague;;;;;;;;;;;;;
desc_ev_20000036;The Collegium Musicum, an institute created solely for the developement of music and teaching musicians has been established in Prague.;;;;;;;;;;;;;
ev_20000039;Faculty of Medicine and Surgery Established;;;;;;;;;;;;;
desc_ev_20000039;The well-known University of Sassari has been expanded with a new faculty that allows the future generations of high education to learn the ways of medication and surgery to help our people through times of hardship.;;;;;;;;;;;;;
ev_20000040;First Female Actress;;;;;;;;;;;;;
desc_ev_20000040;Marie Vernier, or Venier was a French actress. She is commonly thought to be the first actress to be known by name. Vernier was the leading lady and co-director of Valleran-Lecomte's theatre company, which performed in Hotel de Bourgogne in Paris and toured the country and the Spanish Netherlands.;;;;;;;;;;;;;
ev_20000041;The Blue Mosque is Complete!;;;;;;;;;;;;;
desc_ev_20000041;Sultan Ahmet the First decided to build a big mosque in Istanbul to calm God. It would be the first imperial mosque for more than forty years. While his predecessors had paid for their mosques with their spoil of war, Ahmet the First had to remove the funds of the Treasury, because he had not gained remarkable victories. It caused the anger of oul?mas, the Muslim jurists. The mosque must be built on the site of the palace of the Byzantine emperors, in front of the basilica Ayasofya (at that time, the mosque the most worshipped in Istanbul) and the racecourse, a site of a big symbolic meaning. Big parts of the south shore of the mosque rest on the foundations, the vaults of the old Grand Palace.;;;;;;;;;;;;;
ev_20000042;Inherit Prussia!;;;;;;;;;;;;;
desc_ev_20000042;As in 1618, Albert Frederick had no surviving male heirs, the co-enfeoffment of 1569, confirmed by the Treaty of Warsaw in 1611, allowed his son-in-law, Elector John Sigismund of the Hohenzollern branch in Brandenburg, to become the duke's legal successor, thereafter ruling Brandenburg and Ducal Prussia in personal union. Brandenburg, being a fief of the Holy Roman Empire, and Ducal Prussia, being a Polish fief, made a cross-border real union legally impossible. De facto Brandenburg and Ducal Prussia were more and more ruled as one, and colloquially referred to as Brandenburg-Prussia.;;;;;;;;;;;;;
ev_20000043;First Merry-Go-Round!;;;;;;;;;;;;;
desc_ev_20000043;The modern carousel emerged from early jousting traditions in Europe and the Middle East. Knights would gallop in a circle while tossing balls from one to another; an activity that required great skill and horsemanship. This game was introduced to Europe at the time of the Crusades from earlier Byzantine and Arab traditions. The word carousel originated from the Italian garosello and Spanish carosella ("little battle", used by crusaders to describe a combat preparation exercise and game played by Turkish and Arabian horsemen in the 12th century). This early device was essentially a cavalry training mechanism; it prepared and strengthened the riders for actual combat as they wielded their swords at the mock enemies.;;;;;;;;;;;
ev_20000044;River Thames Froze!;;;;;;;;;;;;;
desc_ev_20000044;This year's severe winter led to something that did not happen for many decades, the river Thames froze. Our people were cautious at first, but now they celebrate upon the frozen water of our main river.;;;;;;;;;;;;;
ev_20000045;Osaka Castle Restored;;;;;;;;;;;;;
desc_ev_20000045;During the summer of 1615, Hideyori began to dig the outer moat once more. Tokugawa, in outrage, sent his armies to Osaka Castle again, and routed the Toyotomi men inside the outer walls on June 4. Osaka Castle fell to Tokugawa, and the Toyotomi clan perished. In 1620, the new heir to the shogunate, Tokugawa Hidetada, began to reconstruct and re-arm Osaka Castle. He built a new elevated main tower, five stories on the outside and eight stories on the inside, and assigned the task of constructing new walls to individual samurai clans. The walls built in the 1620s still stand today, and are made out of interlocked granite boulders without mortar. Many of the stones were brought from rock quarries near the Seto Inland Sea, and bear inscribed crests of the various families who contributed them.;;;;;;;;;;;;;
ev_20000046;Rudbeckianska Gymnasiet Founded;;;;;;;;;;;;;
desc_ev_20000046;The first secondary school of Sweden was founded this year, showing the fact the Sweden is on its way becoming a country of higher level education.;;;;;;;;;;;;;
ev_20000047;Recapture of Baghdad;;;;;;;;;;;;;
desc_ev_20000047;We lost the city of Baghdad to the Ottomans, yet it is de jure our land and we will do anything to retake it. To war!;;;;;;;;;;;;;
ev_20000048;New Netherlands Colonized!;;;;;;;;;;;;;
desc_ev_20000048;New Netherland was a 17th-century colonial province of the Seven United Netherlands that was located on the East Coast of North America. The claimed territories extended from the Delmarva Peninsula to extreme southwestern Cape Cod, while the more limited settled areas are now part of the Mid-Atlantic States of New York, New Jersey, Delaware, and Connecticut, with small outposts in Pennsylvania and Rhode Island. The provincial capital of New Amsterdam was located at the southern tip of the island of Manhattan on New York Harbor.;;;;;;;;;;;;;
ev_20000049;First Mail Service Begins Duty;;;;;;;;;;;;;
desc_ev_20000049;The first public postal system began duty this year, allowing people to connect to the rest of the advanced Europe through letters.;;;;;;;;;;;;;
ev_20000050;Naples Earthquake;;;;;;;;;;;;;
desc_ev_20000050;This morning an earthquake shook the city of Naples killing a great part of the population. We can only hope that this does not lead to any volcanic activity.;;;;;;;;;;;;;
ev_20000051;Wurzburg Witch Trials;;;;;;;;;;;;;
desc_ev_20000051;The Wurzburg witch trial, which took place in Germany in 1626?1631, is one of the biggest mass-trials and mass-executions in the 17th century.;;;;;;;;;;;;;
ev_20000052;Aurochs Go Extinct;;;;;;;;;;;;;
desc_ev_20000052;The aurochs, the ancestor of domestic cattle, is an extinct type of large wild cattle that inhabited Europe, Asia and North Africa. The species survived in Europe until the last recorded aurochs died in the Jaktor?w Forest.;;;;;;;;;;;;;
ev_20000053;Barbados Settled;;;;;;;;;;;;;
desc_ev_20000053;The Caribbean island of Barbados, a strategically important island has been settled for the first time after its colonization, gaining us more land in the New World.;;;;;;;;;;;;;
ev_20000054;Barbados Settled;;;;;;;;;;;;;
desc_ev_20000054;The Caribbean island of Barbados, a strategically important island has been settled for the first time after its colonization, gaining us more land in the New World.;;;;;;;;;;;;;
ev_20000055;Vasa Sinks!;;;;;;;;;;;;;
desc_ev_20000055;Vasa is a Swedish warship built 1626-1628. The ship foundered and sank after sailing about 1,300 m into her maiden voyage on 10 August 1628. She fell into obscurity after most of her valuable bronze cannons were salvaged in the 17th century.;;;;;;;;;;;;;
ev_20000056;Popped Corn?;;;;;;;;;;;;;
desc_ev_20000056;The English settlers colonizing the Americas met a Native American tribe who introduced them with a food strange to them, what in our language would be called "popped corn", it is nothing more, but corn, the new vegetable came from the New World put into fire. It may become popular once.;;;;;;;;;;;;;
ev_20000057;Popped Corn?;;;;;;;;;;;;;
desc_ev_20000057;The English settlers colonizing the Americas met a Native American tribe who introduced them with a food strange to them, what in our language would be called "popped corn", it is nothing more, but corn, the new vegetable came from the New World put into fire. It may become popular once.;;;;;;;;;;;;;
ev_20000058;Deccan Famine!;;;;;;;;;;;;;
desc_ev_20000058;With the bad crops of the recent years and the drought of this year our people are suffering, trying to survive from day to day with what little food they have. News of cannibalism has reached the palace, and even the leading nobles of our country fear what's coming next.;;;;;;;;;;;;;
ev_20000059;La Gazette Published;;;;;;;;;;;;;
desc_ev_20000059;La Gazette, originally Gazette de France, was the first weekly magazine published in France. It was founded by Th?ophraste Renaudot and issued its first number on May 30, 1631. It progressively became the mouthpiece of one royalist faction, the Legitimists.;;;;;;;;;;;;;
ev_20000060;Taj Mahal Construction Started;;;;;;;;;;;;;
desc_ev_20000060;In 1631, Shah Jahan, emperor during the Mughal empire's period of greatest prosperity, was grief-stricken when his third wife, Mumtaz Mahal, a Persian princess, died during the birth of their 14th child, Gauhara Begum. Construction of the Taj Mahal began in 1632. The court chronicles of Shah Jahan's grief illustrate the love story traditionally held as an inspiration for Taj Mahal.;;;;;;;;;;;;;
ev_20000061;University of Tartu Founded;;;;;;;;;;;;;
desc_ev_20000061;The University of Tartu is a classical university in the city of Tartu, Estonia. University of Tartu is the national university of Estonia; it is the biggest and highest-ranked university in Estonia. The University of Tartu is a member of the Coimbra Group and the Utrecht Network, and was established by King Gustavus Adolphus of Sweden in 1632, thus being one of the oldest universities in Northern Europe.;;;;;;;;;;;;
ev_20000062;Sakoku Started;;;;;;;;;;;;;
desc_ev_20000062;Sakoku was the foreign relations policy of Japan under which no foreigner could enter nor could any Japanese leave the country on penalty of death. The policy was enacted by the Tokugawa shogunate under Tokugawa Iemitsu through a number of edicts and policies from 1633?39.;;;;;;;;;;;;;
ev_20000063;Galilei Convicted of Heresy;;;;;;;;;;;;;
desc_ev_20000063;Galilei met with opposition from astronomers, who doubted heliocentrism due to the absence of an observed stellar parallax. The matter was investigated by the Roman Inquisition in 1615, which concluded that heliocentrism was false and contrary to scripture, placing works advocating the Copernican system on the index of banned books and forbidding Galileo from advocating heliocentrism. Galileo later defended his views in Dialogue Concerning the Two Chief World Systems, which appeared to attack Pope Urban VIII, thus alienating not only the Pope but also the Jesuits, who had both supported Galileo up until this point. He was tried by the Holy Office, then found "vehemently suspect of heresy", was forced to recant, and spent the rest of his life under house arrest.;;;;;;;;;;;;;
ev_20000064;St Culomb's Cathedral Finished;;;;;;;;;;;;;
desc_ev_20000064;St Columb's is the first cathedral to be built by the Anglican church after the Reformation in the British Isles and the first non-roman catholic cathedral to be built in Europe.;;;;;;;;;;;;;
ev_20000065;Trois Riviere Colonized;;;;;;;;;;;;;
desc_ev_20000065;n 1603, while surveying the Saint-Lawrence River, Samuel de Champlain recommended establishing a permanent settlement in the area, which was finally done on July 4, 1634, by the Sieur of Laviolette.;;;;;;;;;;;;;
ev_20000066;Academie Francaise Founded;;;;;;;;;;;;;
desc_ev_20000066;L'Academie francaise, also called the French Academy, is the pre-eminent French learned body on matters pertaining to the French language. The Acad?mie was officially established in 1635 by Cardinal Richelieu, the chief minister to King Louis XIII.;;;;;;;;;;;;;
ev_20000067;Paulaner Brewery Founded;;;;;;;;;;;;;
desc_ev_20000067;The name of the Paulaner brewery refers to the order of friars that resided in Neuhauser Stra?e in Munich who were part of the order of Saint Francis of Paola. The friars had brewed beer for their own use since 1634. The beer that was permitted to be sold on holidays was a Bock style which gained local fame. Paulaner is one of the six breweries who provide oktoberfestbier for Oktoberfest, the German beer festival dating from 1810.;;;;;;;;;;;;;
ev_20000068;Guadeloupe and Martinique Colonized;;;;;;;;;;;;;
desc_ev_20000068;Two new islands have been colonized and settled for the glory of our nation.;;;;;;;;;;;;;
ev_20000069;Pearl Mosque Complete;;;;;;;;;;;;;
desc_ev_20000069;Moti Masjid, is a 17th-century religious building located inside the Lahore Fort. It is a small, white marble structure built by Mughal emperor Shah Jahan, and is among his prominent extensions (such as Sheesh Mahal and Naulakha pavilion) to the Lahore Fort Complex.;;;;;;;;;;;;;
ev_20000070;University of Trnava Opens;;;;;;;;;;;;;
desc_ev_20000070;The original Jesuit university was founded in 1635 by the Archbishop of Esztergom, P?ter P?zm?ny. It had a faculty of arts and a faculty of theology at first. It lasted 142 years in Trnava before being moved.;;;;;;;;;;;;;
ev_20000071;Atlas Novus Published;;;;;;;;;;;;;
desc_ev_20000071;In 1629, Willem Blaeu bought the copperplates of several dozens of maps from Jodocus Hondius II's widow. Afterwards, he published an Atlantis Appendix to Mercator's atlas in 1630, containing 60 maps, but no text. The next year a new edition was published, with 98 maps and descriptive text in Latin. Willem and his son Joan Blaeu made a public announcement in an Amsterdam newspaper that they would publish their own full atlas in 1634. Their first atlas was completed in 1635 and appeared in four different versions: Novus Atlas,  Atlas Novus, Toonneel des Aerdrycks and finally Theatre du Monde ou Nouvel Atlas.;;;;;;;;;;;;;
ev_20000072;University of Oxford Chartered;;;;;;;;;;;;;
desc_ev_20000072;In 1636, Chancellor William Laud, Archbishop of Canterbury, codified the university's statutes. These, to a large extent, remained its governing regulations until the mid-19th century. Laud was also responsible for the granting of a charter securing privileges for the University Press, and he made significant contributions to the Bodleian Library, the main library of the university.;;;;;;;;;;;;;
ev_20000073;Tiangong Kaiwu Published;;;;;;;;;;;;;
desc_ev_20000073;The Tiangong Kaiwu, or The Exploitation of the Works of Nature was a Chinese encyclopedia compiled by Song Yingxing. It was published in May 1637 with funding provided by Song's patron Tu Shaokui. The Tiangong Kaiwu is an encyclopedia covering a wide range of technical issues, including the use of various gunpowder weapons. Copies of the book were very scarce in China during the Qing dynasty, but original copies of the book were preserved in Japan.;;;;;;;;;;;;;
ev_20000074;Teatro San Cassiano Complete;;;;;;;;;;;;;
desc_ev_20000074;The Teatro San Cassiano or Teatro di San Cassiano in Venice was the first public opera house when it opened in 1637. The theatre takes its name from the neighbourhood where it was located, the parish of San Cassiano near the Rialto. It was a stone building owned by the Venetian Tron family. It was considered 'public' as it was directed by an impresario, or general manager, for the paying public rather than for nobles exclusively.;;;;;;;;;;;;;
ev_20000075;Red Fort Begins Construction;;;;;;;;;;;;;
desc_ev_20000075;Shah Jahan commissioned construction of the Red Fort in 1638, when he decided to shift his capital from Agra to Delhi. Its design is credited to architect Ustad Ahmad Lahauri. The fort lies along the Yamuna River, which fed the moats surrounding most of the walls. Construction began in the sacred month of Muharram, on 13 May 1638.;;;;;;;;;;;;;
ev_20000076;Iberian Union Ends!;;;;;;;;;;;;;
desc_ev_20000076;As we tried to strengthen our control over Portugal it only led to angering the Portuguese nobility. This situation culminated in a revolution by the nobility and high bourgeoisie on December 1, 1640, 60 years after the crowning of Philip I. The rebels killed Secretary of State Miguel de Vasconcelos and imprisoned the king's cousin, the Duchess of Mantua, who had governed Portugal in his name. The support of the people became apparent almost immediately and soon John, 8th Duke of Braganza, was acclaimed King of Portugal throughout the country as John IV. By December 2, 1640, John had already sent a letter to the Municipal Chamber of ?vora as sovereign of the country.;;;;;;;;;;;;;
ev_20000077;Braganza Dynasty Started;;;;;;;;;;;;;
desc_ev_20000077;The House of Braganza became the reigning house of the Kingdom of Portugal and the Algarves in 1640, when Jo?o II, Duke of Braganza, was acclaimed King Joao IV by the Portuguese nobility and subsequently waged the Portuguese Restoration War. The House of Braganza was only recognized as the legitimate ruling house of Portugal by the House of Habsburg during the reign of King Afonso VI, though effective and official control of the kingdom was seized and established in the 1640s.;;;;;;;;;;;;;
ev_20000078;First Coffee House Opened;;;;;;;;;;;;;
desc_ev_20000078;Our commerce with the Ottoman Empire yielded with an interesting new good, the coffee. It is nothing more but some brown seed, that, if roasted and boiled creates a liquid that energizes people. The very first house that actually serves this drink has been opened in our city.;;;;;;;;;;;;;
ev_20000079;Massive Epidemic Breaks Out!;;;;;;;;;;;;;
desc_ev_20000079;The plague has returned to our country, wiping out major cities and villages all around. Non of the traditional curing techniques worked, all we can do is pray and hide. May the Sun rise again over China.;;;;;;;;;;;;;
ev_20000080;Rembrandt's Night Watch Published;;;;;;;;;;;;;
desc_ev_20000080;Militia Company of District II under the Command of Captain Frans Banninck Cocq, also known as The Shooting Company of Frans Banning Cocq and Willem van Ruytenburch, but commonly referred to as The Night Watch, is a 1642 painting by Rembrandt van Rijn. The painting may be more properly titled by its long since forgotten name The Company of captain Frans Banning Cocq and lieutenant Willem van Ruytenburch preparing to march out. In the 18th century the painting became known as the Night Watch.;;;;;;;;;;;;;
ev_20000081;Start of the Qing Dynasty;;;;;;;;;;;;;
desc_ev_20000081;The dynasty was founded by the Jurchen Aisin Gioro clan in Northeastern China, historically known as Manchuria. In the late sixteenth century, Nurhachi, originally a Ming vassal, began organizing Jurchen clans into "Banners," military-social units and forming a Manchu people. By 1636, his son Hong Taiji began driving Ming forces out of southern Manchuria and declared a new dynasty, the Qing.;;;;;;;;;;;;;
ev_20000082;Toricelli Discovers the Barometer;;;;;;;;;;;;;
desc_ev_20000082;Torricelli's chief invention was the mercury barometer. "This instrument is named from two Greek words, signifying two measures of weight, since by it a column of air is weighed against a column of mercury." The barometer arose from the need to solve a practical problem. Pump makers of the Grand Duke of Tuscany attempted to raise water to a height of 12 meters or more, but found that 10 meters was the limit with a suction pump (as recounted in Galileo's Dialogue). Torricelli employed mercury, fourteen times more dense than water. In 1643 he created a tube approximately one meter long, sealed at the top, filled it with mercury, and set it vertically into a basin of mercury. The column of mercury fell to about 76 cm, leaving a Torricellian vacuum above. As we now know, the column's height fluctuated with changing atmospheric pressure; this was the first barometer. The discovery of the principle of the barometer has perpetuated his fame ("Torricellian tube", "Torricellian vacuum").;;;;;;;;;;;;
ev_20000083;Sigismund's Column Erected;;;;;;;;;;;;;
desc_ev_20000083;Erected between 1643 and 1644, the column was constructed on the orders of Sigismund's son and successor, King W?adys?aw IV Vasa. It was designed by the Italian-born architect Constantino Tencalla and the sculptor Clemente Molli, and cast by Daniel Tym. The Sigismund's Column was modelled on the Italian columns in front of Basilica di Santa Maria Maggiore , and the Column of Phocas in Rome.;;;;;;;;;;;;;
ev_20000084;Red Fort Complete;;;;;;;;;;;;;
desc_ev_20000084;The Red Fort was built as the fortified palace of Shahjahanabad, capital of the fifth Mughal Emperor Shah Jahan, in 1648. Named for its massive enclosing walls of red sandstone, it is adjacent to the older Salimgarh Fort, built by Islam Shah Suri in 1546. The imperial apartments consist of a row of pavilions, connected by a water channel known as the Stream of Paradise. The Red Fort is considered to represent the zenith of Mughal creativity under Shah Jahan.;;;;;;;;;;;;;
ev_20000085;First Modern Palio Race;;;;;;;;;;;;;
desc_ev_20000085;The earliest known antecedents of the race are medieval. The town's central piazza was the site of public games, largely combative: pugna, a sort of many-sided boxing match or brawl; jousting; and in the 16th century, bullfights. Public races organized by the contrade were popular from the 14th century on; called palii alla lunga, they were run across the whole city. When the Grand Duke of Tuscany outlawed bullfighting in 1590, the contrade took to organizing races in the Piazza del Campo. The first such races were on buffalo-back and called bufalate; asinate, races on donkey-back, later took their place, while horse racing continued elsewhere. The first modern Palio (called palio alla tonda to distinguish it from the earlier palii alla lunga) took place this year.;;;;;;;;;
ev_20000086;Amsterdam Flooded!;;;;;;;;;;;;;
desc_ev_20000086;The recent, and still ongoing huge storm has raised the water level of the sea so much that the city of Amsterdam got flooded. May God have mercy on our souls!;;;;;;;;;;;;;
ev_20000087;Taj Mahal Complete!;;;;;;;;;;;;;
desc_ev_20000087;The Taj Mahal, the "crown of palaces" has been finished. It was built by Mughal emperor Shah Jahan in memory of his third wife, Mumtaz Mahal. The Taj Mahal is widely recognized as "the jewel of Muslim art in India and one of the universally admired masterpieces of the world's heritage".;;;;;;;;;;;;;
ev_20000088;Free Our Brethen!;;;;;;;;;;;;;
desc_ev_20000088;The people of Ukrain have lived long enough under the oppression of the Polish. We wish to free them, so they can rejoin us, their brothers and sisters. For Mother Russia, forward!;;;;;;;;;;;;;
ev_20000089;Titan Discovered!;;;;;;;;;;;;;
