Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PTK_socialist;Socialist Party;;;;;;;;;;;;;
PTK_reactionary;Populist Party;;;;;;;;;;;;;
PTK_fascist;Fascist Party;;;;;;;;;;;;;
KTA_communist;Communist Party;;;;;;;;;;;;;
KTA_nationalist;Nationalist Faction;;;;;;;;;;;;;
KTA_liberal;Liberal Party;;;;;;;;;;;;;
KTA_conservative;Conservative Party;;;;;;;;;;;;;
KTA_anarcho_liberal;Radicalist Party;;;;;;;;;;;;;
KTA_socialist;Socialist Party;;;;;;;;;;;;;
KTA_reactionary;Populist Party;;;;;;;;;;;;;
KTA_fascist;Fascist Party;;;;;;;;;;;;;
NKA_anarcho_liberal;Radicals;;;;;;;;;;;;;
NKA_communist;Worker's Party of Korea;;;;;;;;;;;;;
NKA_conservative;Tong Hak;;;;;;;;;;;;;
NKA_conservative_2;Royalist;;;;;;;;;;;;;
NKA_fascist;Fascist;Fasciste;;;;;;;;;;;;
NKA_liberal;Taewon'gun;;;;;;;;;;;;;
NKA_liberal_2;Liberal Korea Party;;;;;;;;;;;;;
NKA_liberal_3;Liberals;;;;;;;;;;;;;
NKA_reactionary;Conservatives;;;;;;;;;;;;;
NKA_socialist;Socialist;;;;;;;;;;;;;
SKA_anarcho_liberal;Radicals;;;;;;;;;;;;;
SKA_communist;Communist Party of Korea;;;;;;;;;;;;;
SKA_conservative;Tong Hak;;;;;;;;;;;;;
SKA_conservative_2;Royalist;;;;;;;;;;;;;
SKA_fascist;Fascist;Fasciste;;;;;;;;;;;;
SKA_liberal;Taewon'gun;;;;;;;;;;;;;
SKA_liberal_2;Pro-American;;;;;;;;;;;;;
SKA_liberal_3;Liberals;;;;;;;;;;;;;
SKA_reactionary;Conservatives;;;;;;;;;;;;;
SKA_socialist;Socialist;;;;;;;;;;;;;
IDO_anarcho_liberal;Partai Radikal Indonesia;;;;;;;;;;;;;
IDO_communist;Partai Komunis Indonesia;;;;;;;;;;;;;
IDO_conservative;Partai Demokrat;;;;;;;;;;;;;
IDO_conservative_2;Partai Golkar;;;;;;;;;;;;;
IDO_fascist;Partai Fasis Indonesia;;;;;;;;;;;;;
IDO_liberal;PDI-Perjuangan;;;;;;;;;;;;;
IDO_liberal_2;Partai Serikat Indonesia;;;;;;;;;;;;;
IDO_liberal_3;Partai Nasdem;;;;;;;;;;;;;
IDO_reactionary;Partai Gerindra;;;;;;;;;;;;;
IDO_socialist;Partai Sosialis Indonesia;;;;;;;;;;;;;
NCN_anarcho_liberal;Republicans;;;;;;;;;;;;;
NCN_communist;Communist Party of China;;;;;;;;;;;;;
NCN_conservative;Kuomintang;;;;;;;;;;;;;
NCN_conservative_2;Zhiqiang;;;;;;;;;;;;;
NCN_conservative_3;Beiyang;;;;;;;;;;;;;
NCN_conservative_4;Kuomintang Chiang;;;;;;;;;;;;;
NCN_fascist;Fascists;;;;;;;;;;;;;
NCN_liberal;Reformers Party of China;;;;;;;;;;;;;
NCN_liberal_2;Kuomintang Sun;;;;;;;;;;;;;
NCN_liberal_3;Feng Yuxiang;;;;;;;;;;;;;
NCN_reactionary;Kuomintang Reactionary;;;;;;;;;;;;;
NCN_reactionary_2;Yuan Shi Kai;;;;;;;;;;;;;
NCN_socialist;Socialists;;;;;;;;;;;;;
ARP_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
ARP_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
ARP_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
ARP_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
ARP_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
ARP_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
ARP_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
SQH_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
SQH_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
SQH_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
SQH_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
SQH_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
SQH_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
SQH_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
CYN_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
CYN_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
CYN_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
CYN_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
CYN_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
CYN_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
CYN_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
CNK_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
CNK_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
CNK_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
CNK_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
CNK_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
CNK_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
CNK_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
CMS_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
CMS_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
CMS_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
CMS_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
CMS_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
CMS_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
CMS_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
ALT_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
ALT_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
ALT_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
ALT_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
ALT_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
ALT_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
ALT_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
MCM_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
MCM_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
MCM_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
MCM_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
MCM_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
MCM_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
MCM_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
LEN_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
LEN_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
LEN_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
LEN_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
LEN_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
LEN_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
LEN_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
QUI_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
QUI_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
QUI_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
QUI_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
QUI_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
QUI_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
QUI_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
POW_anarcho_liberal;Libertarian Party;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
POW_communist;Communist Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
POW_conservative;Conservative Party;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
POW_fascist;Fascist Party;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
POW_liberal;Liberal Party;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
POW_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
POW_socialist;Socialist Party;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
KKK_anarcho_liberal;Radical Rednecks Faction;;;;;;;;;;;;;
KKK_communist;Red Rednecks Faction;;;;;;;;;;;;;
KKK_conservative;Blue Rednecks Faction;;;;;;;;;;;;;
KKK_conservative_2;Red White and Blue Rednecks Faction;;;;;;;;;;;;;
KKK_fascist;Brown Rednecks Faction;;;;;;;;;;;;;
KKK_liberal_3;Yellow Rednecks Faction;;;;;;;;;;;;;
KKK_reactionary;Black Rednecks Faction;;;;;;;;;;;;;
KKK_socialist;Tankie Rednecks Faction;;;;;;;;;;;;;
WLS_communist;Communist Party;;;;;;;;;;;;;
WLS_conservative;Conservative Party;;;;;;;;;;;;;
WLS_fascist;Fascist Party;;;;;;;;;;;;;
WLS_liberal;Liberal Party;;;;;;;;;;;;;
WLS_liberal_2;Liberal Party;;;;;;;;;;;;;
WLS_socialist;Labour Party;;;;;;;;;;;;;
WLS_reactionary;Tory Party;;;;;;;;;;;;;
BSQ_communist;Communist Party;;;;;;;;;;;;;
BSQ_conservative;Conservative Party;;;;;;;;;;;;;
BSQ_fascist;Fascist Party;;;;;;;;;;;;;
BSQ_liberal;Liberal Party;;;;;;;;;;;;;
BSQ_liberal_2;Liberal Party;;;;;;;;;;;;;
BSQ_socialist;Labour Party;;;;;;;;;;;;;
BSQ_reactionary;Reactionary Party;;;;;;;;;;;;;
LSK_communist;Communist Party;;;;;;;;;;;;;
LSK_conservative;Conservative Party;;;;;;;;;;;;;
LSK_fascist;Alaskan Fascist Party;;;;;;;;;;;;;
LSK_liberal;Alaskan Liberal Party;;;;;;;;;;;;;
LSK_liberal_2;Alaskan Liberal Party;;;;;;;;;;;;;
LSK_socialist;Alaskan Labour Party;;;;;;;;;;;;;
LSK_reactionary;Alaskan Reactionary Party;;;;;;;;;;;;;
SCL_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
SCL_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
SCL_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
SCL_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
SCL_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
SCL_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
SCL_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
COR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
COR_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
COR_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
COR_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
COR_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
COR_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
COR_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
TNT_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
TNT_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
TNT_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
TNT_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
TNT_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
TNT_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
TNT_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
BGL_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
BGL_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
BGL_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
BGL_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
BGL_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
BGL_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
BGL_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
ERI_liberal_2;Liberal Party;;;;;;;;;;;;;
GWD_communist;Communist Faction;;;;;;;;;;;;;
GWD_conservative;Conservative Faction;;;;;;;;;;;;;
GWD_fascist;Fascist Faction;;;;;;;;;;;;;
GWD_liberal;Liberal Faction;;;;;;;;;;;;;
GWD_liberal_2;Liberal Faction;;;;;;;;;;;;;
GWD_socialist;Labour Faction;;;;;;;;;;;;;
GWD_reactionary;Reactionary Faction;;;;;;;;;;;;;
MDR_communist;Communist Faction;;;;;;;;;;;;;
MDR_conservative;Conservative FactionFaction;;;;;;;;;;;;;
MDR_fascist;Fascist Faction;;;;;;;;;;;;;
MDR_liberal;Liberal Faction;;;;;;;;;;;;;
MDR_liberal_2;Liberal Faction;;;;;;;;;;;;;
MDR_socialist;Labour Faction;;;;;;;;;;;;;
MDR_reactionary;Reactionary Faction;;;;;;;;;;;;;
BNJ_communist;Communist Faction;;;;;;;;;;;;;
BNJ_conservative;Conservative Faction;;;;;;;;;;;;;
BNJ_fascist;Fascist Faction;;;;;;;;;;;;;
BNJ_liberal;Liberal Faction;;;;;;;;;;;;;
BNJ_liberal_2;Liberal Faction;;;;;;;;;;;;;
BNJ_socialist;Labour Faction;;;;;;;;;;;;;
BNJ_reactionary;Reactionary Faction;;;;;;;;;;;;;
SLW_communist;Communist Faction;;;;;;;;;;;;;
SLW_conservative;Conservative Faction;;;;;;;;;;;;;
SLW_fascist;Fascist Faction;;;;;;;;;;;;;
SLW_liberal;Liberal Faction;;;;;;;;;;;;;
SLW_liberal_2;Liberal Faction;;;;;;;;;;;;;
SLW_socialist;Labour Faction;;;;;;;;;;;;;
SLW_reactionary;Reactionary Faction;;;;;;;;;;;;;
MLK_communist;Communist Faction;;;;;;;;;;;;;
MLK_conservative;Conservative Faction;;;;;;;;;;;;;
MLK_fascist;Fascist Faction;;;;;;;;;;;;;
MLK_liberal;Liberal Faction;;;;;;;;;;;;;
MLK_liberal_2;Liberal Faction;;;;;;;;;;;;;
MLK_socialist;Labour Faction;;;;;;;;;;;;;
MLK_reactionary;Reactionary Faction;;;;;;;;;;;;;
BNT_communist;Communist Faction;;;;;;;;;;;;;
BNT_conservative;Conservative Faction;;;;;;;;;;;;;
BNT_fascist;Fascist Faction;;;;;;;;;;;;;
BNT_liberal;Liberal Faction;;;;;;;;;;;;;
BNT_liberal_2;Liberal Faction;;;;;;;;;;;;;
BNT_socialist;Labour Faction;;;;;;;;;;;;;
BNT_reactionary;Reactionary Faction;;;;;;;;;;;;;
MTR_communist;Communist Faction;;;;;;;;;;;;;
MTR_conservative;Conservative Faction;;;;;;;;;;;;;
MTR_fascist;Fascist Faction;;;;;;;;;;;;;
MTR_liberal;Liberal Faction;;;;;;;;;;;;;
MTR_liberal_2;Liberal Faction;;;;;;;;;;;;;
MTR_socialist;Labour Faction;;;;;;;;;;;;;
MTR_reactionary;Reactionary Faction;;;;;;;;;;;;;
KYR_communist;Communist Party;;;;;;;;;;;;;
KYR_conservative;Conservative Party;;;;;;;;;;;;;
KYR_fascist;Fascist Party;;;;;;;;;;;;;
KYR_liberal;Liberal Party;;;;;;;;;;;;;
KYR_liberal_2;Liberal Party;;;;;;;;;;;;;
KYR_socialist;Labour Party;;;;;;;;;;;;;
KYR_reactionary;Reactionary Party;;;;;;;;;;;;;
UZB_communist;Communist Party;;;;;;;;;;;;;
UZB_conservative;Conservative Party;;;;;;;;;;;;;
UZB_fascist;Fascist Party;;;;;;;;;;;;;
UZB_liberal;Liberal Party;;;;;;;;;;;;;
UZB_liberal_2;Liberal Party;;;;;;;;;;;;;
UZB_socialist;Labour Party;;;;;;;;;;;;;
UZB_reactionary;Reactionary Party;;;;;;;;;;;;;
TAJ_communist;Communist Party;;;;;;;;;;;;;
TAJ_conservative;Conservative Party;;;;;;;;;;;;;
TAJ_fascist;Fascist Party;;;;;;;;;;;;;
TAJ_liberal;Liberal Party;;;;;;;;;;;;;
TAJ_liberal_2;Liberal Party;;;;;;;;;;;;;
TAJ_socialist;Labour Party;;;;;;;;;;;;;
TAJ_reactionary;Reactionary Party;;;;;;;;;;;;;
TRM_communist;Communist Party;;;;;;;;;;;;;
TRM_conservative;Conservative Party;;;;;;;;;;;;;
TRM_fascist;Fascist Party;;;;;;;;;;;;;
TRM_liberal;Liberal Party;;;;;;;;;;;;;
TRM_liberal_2;Liberal Party;;;;;;;;;;;;;
TRM_socialist;Labour Party;;;;;;;;;;;;;
TRM_reactionary;Reactionary Party;;;;;;;;;;;;;
KAZ_communist;Communist;;;;;;;;;;;;;
KAZ_conservative;Conservatives;;;;;;;;;;;;;
KAZ_fascist;Fascists;;;;;;;;;;;;;
KAZ_liberal;Liberals;;;;;;;;;;;;;
KAZ_liberal_2;Liberals Radicals;;;;;;;;;;;;;
KAZ_socialist;Labours;;;;;;;;;;;;;
KAZ_reactionary;Reactionaries;;;;;;;;;;;;;
GOL_communist;Communist Faction;;;;;;;;;;;;;
GOL_conservative;Conservative Faction;;;;;;;;;;;;;
GOL_fascist;Fascist Faction;;;;;;;;;;;;;
GOL_liberal;Liberal Faction;;;;;;;;;;;;;
GOL_liberal_2;Liberal Faction;;;;;;;;;;;;;
GOL_socialist;Labour Faction;;;;;;;;;;;;;
GOL_reactionary;Reactionary Faction;;;;;;;;;;;;;
BIJ_communist;Communist Faction;;;;;;;;;;;;;
BIJ_conservative;Conservative Faction;;;;;;;;;;;;;
BIJ_fascist;Fascist Faction;;;;;;;;;;;;;
BIJ_liberal;Liberal Faction;;;;;;;;;;;;;
BIJ_liberal_2;Liberal Faction;;;;;;;;;;;;;
BIJ_socialist;Labour Faction;;;;;;;;;;;;;
BIJ_reactionary;Reactionary Faction;;;;;;;;;;;;;
ORI_liberal_2;Liberal Faction;;;;;;;;;;;;;
MYS_liberal_2;Liberal Faction;;;;;;;;;;;;;
SVI_communist;Communist Party;;;;;;;;;;;;;
SVI_conservative;Conservative Party;;;;;;;;;;;;;
SVI_fascist;Fascist Party;;;;;;;;;;;;;
SVI_liberal;Liberal Party;;;;;;;;;;;;;
SVI_liberal_2;Liberal Party;;;;;;;;;;;;;
SVI_socialist;Labour Party;;;;;;;;;;;;;
SVI_reactionary;Reactionary Party;;;;;;;;;;;;;
FJN_anarcho_liberal;Republicans;;;;;;;;;;;;;
FJN_communist;Communist Party of China;;;;;;;;;;;;;
FJN_conservative;Kuomintang;;;;;;;;;;;;;
FJN_conservative_2;Zhiqiang;;;;;;;;;;;;;
FJN_conservative_3;Beiyang;;;;;;;;;;;;;
FJN_conservative_4;Kuomintang Chiang;;;;;;;;;;;;;
FJN_fascist;Fascists;;;;;;;;;;;;;
FJN_liberal;Reformers Party of China;;;;;;;;;;;;;
FJN_liberal_2;Kuomintang Sun;;;;;;;;;;;;;
FJN_liberal_3;Feng Yuxiang;;;;;;;;;;;;;
FJN_reactionary;Kuomintang Reactionary;;;;;;;;;;;;;
FJN_reactionary_2;Yuan Shi Kai;;;;;;;;;;;;;
FJN_socialist;Socialists;;;;;;;;;;;;;
GNG_anarcho_liberal;Republicans;;;;;;;;;;;;;
GNG_communist;Communist Party of China;;;;;;;;;;;;;
GNG_conservative;Kuomintang;;;;;;;;;;;;;
GNG_conservative_2;Zhiqiang;;;;;;;;;;;;;
GNG_conservative_3;Beiyang;;;;;;;;;;;;;
GNG_conservative_4;Kuomintang Chiang;;;;;;;;;;;;;
GNG_fascist;Fascists;;;;;;;;;;;;;
GNG_liberal;Reformers Party of China;;;;;;;;;;;;;
GNG_liberal_2;Kuomintang Sun;;;;;;;;;;;;;
GNG_liberal_3;Feng Yuxiang;;;;;;;;;;;;;
GNG_reactionary;Kuomintang Reactionary;;;;;;;;;;;;;
GNG_reactionary_2;Yuan Shi Kai;;;;;;;;;;;;;
GNG_socialist;Socialists;;;;;;;;;;;;;
HNN_anarcho_liberal;Republicans;;;;;;;;;;;;;
HNN_communist;Communist Party of China;;;;;;;;;;;;;
HNN_conservative;Kuomintang;;;;;;;;;;;;;
HNN_conservative_2;Zhiqiang;;;;;;;;;;;;;
HNN_conservative_3;Beiyang;;;;;;;;;;;;;
HNN_conservative_4;Kuomintang Chiang;;;;;;;;;;;;;
HNN_fascist;Fascists;;;;;;;;;;;;;
HNN_liberal;Reformers Party of China;;;;;;;;;;;;;
HNN_liberal_2;Kuomintang Sun;;;;;;;;;;;;;
HNN_liberal_3;Feng Yuxiang;;;;;;;;;;;;;
HNN_reactionary;Kuomintang Reactionary;;;;;;;;;;;;;
HNN_reactionary_2;Yuan Shi Kai;;;;;;;;;;;;;
HNN_socialist;Socialists;;;;;;;;;;;;;
HUI_anarcho_liberal;Republicans;;;;;;;;;;;;;
HUI_communist;Communist Party of China;;;;;;;;;;;;;
HUI_conservative;Kuomintang;;;;;;;;;;;;;
HUI_conservative_2;Zhiqiang;;;;;;;;;;;;;
HUI_conservative_3;Beiyang;;;;;;;;;;;;;
HUI_conservative_4;Kuomintang Chiang;;;;;;;;;;;;;
HUI_fascist;Fascists;;;;;;;;;;;;;
