Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
LAP_conservative;Partido Justicialista;;;;;;;;;;;;;
LAP_liberal;Frente para la Victoria;;;;;;;;;;;;;
LAP_reactionary;Peronismo Federal;;;;;;;;;;;;;
LAP_anarcho_liberal;Union Civica Radical;;;;;;;;;;;;;
LAP_socialist;Partido Socialista;;;;;;;;;;;;;
LAP_communist;Alianza Popular Revolucionaria;;;;;;;;;;;;;
LAP_fascist;Junta Renovadora;;;;;;;;;;;;;
BOE_conservative;Voortrekker Party;;;;;;;;;;;;;
BOE_conservative_2;Unionist Party;;;;;;;;;;;;;
BOE_liberal;Democratic Party;;;;;;;;;;;;;
BOE_reactionary;Afrikaner Party;;;;;;;;;;;;;
BOE_anarcho_liberal;Confederate Party;;;;;;;;;;;;;
BOE_socialist;Party Ells;;;;;;;;;;;;;
BOE_communist;Communist Party;;;;;;;;;;;;;
BOE_fascist;Alliance for a New State;;;;;;;;;;;;;
CAU_conservative;United National Movement;;;;;;;;;;;;;
CAU_liberal;Republican Party;;;;;;;;;;;;;
CAU_reactionary;Christian-Democrats;;;;;;;;;;;;;
CAU_anarcho_liberal;Caucasian Revolutionary Front;;;;;;;;;;;;;
CAU_socialist;Caucasian Popular Front;;;;;;;;;;;;;
CAU_communist;Caucasian People's Party;;;;;;;;;;;;;
CAU_fascist;Party of Free Caucasia;;;;;;;;;;;;;
ULA_conservative;Democratic Party of Latin America;;;;;;;;;;;;;
ULA_liberal;Union Liberal;;;;;;;;;;;;;
ULA_reactionary;Movement for Developement;;;;;;;;;;;;;
ULA_anarcho_liberal;The Popular Front;;;;;;;;;;;;;
ULA_socialist;Worker's Union;;;;;;;;;;;;;
ULA_communist;Equality Front;;;;;;;;;;;;;
ULA_fascist;Pre-Columbian Nations' United Front;;;;;;;;;;;;;
