Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
demo_trans_event_04a_desc;We have succefully reformed the consitution turning our country into a democracy with all of its up and downsides. We might or might not regret this later, but for now we shall celebrate.;;;;;;;;;;;;;
demo_trans_ev04a_opt;Hurray!;;;;;;;;;;;;;
demo_trans_event_04b;Rioting!;;;;;;;;;;;;;
demo_trans_event_04b_desc;All of our major cities and even the countryside experiences severe riots and major vandalism as the radical groups are gaining more and more supporters. There is almost nothing we can do as some groups start surrounding the city hall of our capital. What should we do?;;;;;;;;;;;;;
demo_trans_ev04b_opt1;Shoot them!;;;;;;;;;;;;;
demo_trans_ev04b_opt2;Bribe them!;;;;;;;;;;;;;
demo_trans_event_05;Open rebellion?;;;;;;;;;;;;;
demo_trans_event_05_desc;Shooting into the crowd leaded not to the crowd starting to calm down, but to an even higher level of radicalization. More and more people of our population joins these groups for one or another reason. We fear what will the future bring for us. We must drop the idea of reforming the constituion for now, we will be happy to see the morning sun...;;;;;;;;;;;;;
demo_trans_event_05_opt;Blast...;;;;;;;;;;;;;
demo_trans_event_06a;Unsuccesful briberies;;;;;;;;;;;;;
demo_trans_event_06a_desc;Trying to bribe the leaders of the radical groups only led to an uproar between them and the population. We face harsh times as most of these groups used our bribes to buy firearms from foreign counties. We must drop the idea of reforming the constituion for now, that is for sure.;;;;;;;;;;;;;
demo_trans_event_06a_opt;Blast...;;;;;;;;;;;;;
demo_trans_event_06b;Briberies succesful;;;;;;;;;;;;;
demo_trans_event_06b_desc;Apparently we chose correctly when we bribed the leaders of the radical movements. They might talk about fulfilling the goals of the people, but they are not any better than the corrupt bureaucrats. Now we can focus on reforming the constitution.;;;;;;;;;;;;;
demo_trans_event_06b_opt;Finally.;;;;;;;;;;;;;
demo_trans_event_07;Our population mobilizes;;;;;;;;;;;;;
demo_trans_event_07_desc;With the recent developements of a foreign power declaring war on us due to the call of our now imprisoned king each and every one of our citizens took up the arms to fight for their freedom, for their nation. We shall not bow to any king or any power anymore!;;;;;;;;;;;;;
demo_trans_event_07_opt;Onward!;;;;;;;;;;;;;
demo_trans_event_08;Victory!;;;;;;;;;;;;;
demo_trans_event_08_desc;We have won! Our monarch chose the wrong power to bring in against us as our population, which rose up to defend its well-earned freedom has defeated every one of the armies sent against us. We shall carry out our reform and become a democracy.;;;;;;;;;;;;;
demo_trans_event_08_opt;Finally!;;;;;;;;;;;;;
demo_trans_event_09;Defeat!;;;;;;;;;;;;;
demo_trans_event_09_desc;Our people fought bravely against the endless waves the enemy our own king sent against us but it was not enough. We lost and our king was placed back onto his throne and took all rights from the people.;;;;;;;;;;;;;
demo_trans_event_09_opt;Blast!;;;;;;;;;;;;;
demo_cooldown;Reform failed;;;;;;;;;;;;;
demo_cooldown_desc;We failed to reform our government.;;;;;;;;;;;;;
demo_war_freedom_mobilization;War for our rights;;;;;;;;;;;;;
demo_war_freedom_mobilization_desc;Our people have chose to fight to reform the government.;;;;;;;;;;;;;
demo_vandalism;Vandalism;;;;;;;;;;;;;
demo_vandalism_desc;There is a growing unrest and growing riots in our country.;;;;;;;;;;;;;
monarchy_transition_d_title;Restore the Monarchy;;;;;;;;;;;;;
monarchy_transition_d_desc;We shall restore the old order and a monarchy, leaving behind the old, and useless ideals of "freedom" and "liberty".;;;;;;;;;;;;;
king_trans_event_01;Return to the Roots;;;;;;;;;;;;;
king_trans_event_01_desc;To restore a monarchy we had to look up our country's history for possible heirs of ancient rulers and we found three of them, one is a rich nobleman, one is a general and the last one is a commoner, who is pretty popular between the people. Which one shall we crown?;;;;;;;;;;;;;
king_trans_event_rich;The Rich Nobleman;;;;;;;;;;;;;
king_trans_event_military;The General;;;;;;;;;;;;;
king_trans_event_people;The Man of the People;;;;;;;;;;;;;
king_trans_event_rich_low;Nobleman Chosen;;;;;;;;;;;;;
king_trans_event_rich_low_desc;Looking through the possibilities we chose the one most promising to us, the rich nobleman to be the king of our country. Everything went without a problem, allowing us to continue the process.;;;;;;;;;;;;;
king_trans_event_rich_high;Nobleman Chosen;;;;;;;;;;;;;
king_trans_event_rich_high_desc;We chose the rich nobleman to rule our country, yet the national unrest, that was already high has turned into an open riot. We can still turn back now, if we fear the people. Should we proceed?;;;;;;;;;;;;;
king_trans_event_continue;Alright.;;;;;;;;;;;;;
king_trans_event_stop;Not this time.;;;;;;;;;;;;;
king_trans_event_rich_high_continue_1;Lower Classes Outraged;;;;;;;;;;;;;
king_trans_event_rich_high_continue_1_desc;Our lower classes are outraged with our decision to select a king from the nobility, leading to some riots, yet we can still continue.;;;;;;;;;;;;;
king_trans_event_rich_high_continue_2;Coup d'Etat;;;;;;;;;;;;;
king_trans_event_rich_high_continue_2_desc;The nobleman we proposed to be the constitutional king of our country seized this opportunity to take over the complete control of the country, creating a bourgeois dictatorship, with a strictly aristocratic society.;;;;;;;;;;;;;
king_trans_event_blast;Blast!;;;;;;;;;;;;;
king_trans_event_rich_done;Monarchy Proclaimed!;;;;;;;;;;;;;
king_trans_event_rich_done_desc;We have succesfully reformed our constitution and administration to the needs of a monarchy and held the coronation today. This is a great day for our nation and for our king.;;;;;;;;;;;;;
king_trans_event_great;Great!;;;;;;;;;;;;;
king_trans_event_war_low;General Chosen;;;;;;;;;;;;;
king_trans_event_war_low_desc;Looking through the possibilities we chose the one most promising to us, the general to be the king of our country. Everything went without a problem, allowing us to continue the process.;;;;;;;;;;;;;
king_trans_event_war_high;General Chosen;;;;;;;;;;;;;
king_trans_event_war_high_desc;We chose the general to rule our country, yet the national unrest, that was already high has turned into an open riot. We can still turn back now, if we fear the people. Should we proceed?;;;;;;;;;;;;;
king_trans_event_war_high_continue_1;Population Outraged;;;;;;;;;;;;;
king_trans_event_war_high_continue_1_desc;Our population is outraged with our decision to choose a military personal to lead the country, fearing the possibility of a military junta forming, leading to some riots, yet we can still continue.;;;;;;;;;;;;;
king_trans_event_war_continue_2;Coup d'Etat;;;;;;;;;;;;;
king_trans_event_war_continue_2_desc;The general we proposed to be the constitutional king of our country seized this opportunity to take over the complete control of the country, creating a presidental dictatorship, a junta.;;;;;;;;;;;;;
king_trans_event_war_done;Monarchy Proclaimed!;;;;;;;;;;;;;
king_trans_event_war_done_desc;We have succesfully reformed our constitution and administration to the needs of a monarchy and held the coronation today. This is a great day for our nation and for our king.;;;;;;;;;;;;;
king_trans_event_peoples_low;People's Man Chosen;;;;;;;;;;;;;
king_trans_event_peoples_low_desc;Looking through the possibilities we chose the one most promising to us, the man of the people to be the king of our country. Everything went without a problem, allowing us to continue the process.;;;;;;;;;;;;;
king_trans_event_peoples_high;People's Man Chosen;;;;;;;;;;;;;
king_trans_event_peoples_high_desc;We chose the man of the people to rule our country, yet the national unrest, that was already high has turned into an open riot. We can still turn back now, if we fear the people. Should we proceed?;;;;;;;;;;;;;
king_trans_event_peoples_high_continue_1;Rich People Outraged;;;;;;;;;;;;;
king_trans_event_peoples_high_continue_1_desc;The noblemen of our country are outraged with our decision to choose a commoner to lead the country, fearing the possibility of him stripping them of their power, leading to some riots, yet we can still continue.;;;;;;;;;;;;;
king_trans_event_peoples_continue_2;Coup d'Etat;;;;;;;;;;;;;
king_trans_event_peoples_continue_2_desc;The commoner we proposed to be the constitutional king of our country seized this opportunity to take over the complete control of the country, creating a communist dictatorship, led by him for the people.;;;;;;;;;;;;;
king_trans_event_peoples_done;Monarchy Proclaimed!;;;;;;;;;;;;;
king_trans_event_peoples_done_desc;We have succesfully reformed our constitution and administration to the needs of a monarchy and held the coronation today. This is a great day for our nation and for our king.;;;;;;;;;;;;;
king_cooldown;Reform failed;;;;;;;;;;;;;
king_cooldown_desc;We failed to reform our government.;;;;;;;;;;;;;
rich_king;King of Noble Origin;;;;;;;;;;;;;
rich_king_desc;Our king is a member of a long-lasting noble family with great heritage.;;;;;;;;;;;;;
war_king;King of Military Origin;;;;;;;;;;;;;
war_king_desc;Our king used to be a general, winning many battles, but has been crowned by the will of the people.;;;;;;;;;;;;;
peoples_king;People's King;;;;;;;;;;;;;
peoples_king_desc;Our king used to be a commoner like anyone, but was quite famous at that time and with the support of the people he was crowned.;;;;;;;;;;;;;
