Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
nuke_BEN_title;Launch Nuclear Strike on Benin;;;;;;;;;;;;;
nuke_BEN_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BER_title;Launch Nuclear Strike on Beroda;;;;;;;;;;;;;
nuke_BER_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BHO_title;Launch Nuclear Strike on Bhopal;;;;;;;;;;;;;
nuke_BHO_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BHR_title;Launch Nuclear Strike on Bahrain;;;;;;;;;;;;;
nuke_BHR_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BHU_title;Launch Nuclear Strike on Bhutan;;;;;;;;;;;;;
nuke_BHU_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BIJ_title;Launch Nuclear Strike on Bijapur;;;;;;;;;;;;;
nuke_BIJ_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BIK_title;Launch Nuclear Strike on Bikaner;;;;;;;;;;;;;
nuke_BIK_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BNG_title;Launch Nuclear Strike on Bangladesh;;;;;;;;;;;;;
nuke_BNG_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BOE_title;Launch Nuclear Strike on the Boer Federation!;;;;;;;;;;;;;
nuke_BOE_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BOH_title;Launch Nuclear Strike on the Czech Republic;;;;;;;;;;;;;
nuke_BOH_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BOL_title;Launch Nuclear Strike on Bolivia;;;;;;;;;;;;;
nuke_BOL_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BOS_title;Launch Nuclear Strike on Bosnia-Herzegovina;;;;;;;;;;;;;
nuke_BOS_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BRA_title;Launch Nuclear Strike on Braunschweig;;;;;;;;;;;;;
nuke_BRA_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BRC_title;Launch Nuclear Strike on the British Commonwealth;;;;;;;;;;;;;
nuke_BRC_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BRD_title;Launch Nuclear Strike on Urundi;;;;;;;;;;;;;
nuke_BRD_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BRE_title;Launch Nuclear Strike on Bremen;;;;;;;;;;;;;
nuke_BRE_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BRI_title;Launch Nuclear Strike on the British Federation;;;;;;;;;;;;;
nuke_BRI_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BRU_title;Launch Nuclear Strike on Brunei;;;;;;;;;;;;;
nuke_BRU_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BRT_title;Launch Nuclear Strike on Brittany;;;;;;;;;;;;;
nuke_BRT_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BRZ_title;Launch Nuclear Strike on Brazil;;;;;;;;;;;;;
nuke_BRZ_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BSQ_title;Launch Nuclear Strike on Basqueland;;;;;;;;;;;;;
nuke_BSQ_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BUK_title;Launch Nuclear Strike on Bukkhara;;;;;;;;;;;;;
nuke_BUK_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BUL_title;Launch Nuclear Strike on Bulgaria;;;;;;;;;;;;;
nuke_BUL_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BUN_title;Launch Nuclear Strike on Bundelkhand;;;;;;;;;;;;;
nuke_BUN_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BUR_title;Launch Nuclear Strike on Burma;;;;;;;;;;;;;
nuke_BUR_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BYE_title;Launch Nuclear Strike on Belarus;;;;;;;;;;;;;
nuke_BYE_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_BYZ_title;Launch Nuclear Strike on the Byzantine Empire;;;;;;;;;;;;;
nuke_BYZ_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CAL_title;Launch Nuclear Strike on the Californian Republic;;;;;;;;;;;;;
nuke_CAL_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CAM_title;Launch Nuclear Strike on  Cambodia;;;;;;;;;;;;;
nuke_CAM_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CAN_title;Launch Nuclear Strike on Canada;;;;;;;;;;;;;
nuke_CAN_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CAR_title;Launch Nuclear Strike on the Central African Republic;;;;;;;;;;;;;
nuke_CAR_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CAT_title;Launch Nuclear Strike on Catalonia;;;;;;;;;;;;;
nuke_CAT_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CHD_title;Launch Nuclear Strike on Chad;;;;;;;;;;;;;
nuke_CHD_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CHE_title;Launch Nuclear Strike on Cherokee;;;;;;;;;;;;;
nuke_CHE_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CHI_title;Launch Nuclear Strike on China;;;;;;;;;;;;;
nuke_CHI_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CHL_title;Launch Nuclear Strike on Chile;;;;;;;;;;;;;
nuke_CHL_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CLG_title;Launch Nuclear Strike on Cologne;;;;;;;;;;;;;
nuke_CLG_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CLM_title;Launch Nuclear Strike on Colombia;;;;;;;;;;;;;
nuke_CLM_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CLV_title;Launch Nuclear Strike on Cleves;;;;;;;;;;;;;
nuke_CLV_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CMC_title;Launch Nuclear Strike on the Comanche;;;;;;;;;;;;;
nuke_CMC_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CMR_title;Launch Nuclear Strike on Cameroon;;;;;;;;;;;;;
nuke_CMR_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CNG_title;Launch Nuclear Strike on Congo;;;;;;;;;;;;;
nuke_CNG_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_COA_title;Launch Nuclear Strike on Colonial America;;;;;;;;;;;;;
nuke_COA_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_COB_title;Launch Nuclear Strike on Saxe-Coburg-Gotha;;;;;;;;;;;;;
nuke_COB_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_COL_title;Launch Nuclear Strike on Columbia;;;;;;;;;;;;;
nuke_COL_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_COM_title;Launch Nuclear Strike on Comoros;;;;;;;;;;;;;
nuke_COM_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_COS_title;Launch Nuclear Strike on Costa Rica;;;;;;;;;;;;;
nuke_COS_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CRE_title;Launch Nuclear Strike on Crete;;;;;;;;;;;;;
nuke_CRE_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CRI_title;Launch Nuclear Strike on Crimea;;;;;;;;;;;;;
nuke_CRI_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CRK_title;Launch Nuclear Strike on Creek;;;;;;;;;;;;;
nuke_CRK_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CRN_title;Launch Nuclear Strike on Cornwall;;;;;;;;;;;;;
nuke_CRN_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_CRS_title;Launch Nuclear Strike on Corsica;;;;;;;;;;;;;
nuke_CRS_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_DNB_title;Launch Nuclear Strike on the Danubian Federation!;;;;;;;;;;;;;
nuke_DNB_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_DUR_title;Launch Nuclear Strike on the Durrani!;;;;;;;;;;;;;
nuke_DUR_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_ENG_title;Launch Nuclear Strike on the United Kingdom;;;;;;;;;;;;;
nuke_ENG_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_ENL_title;Launch Nuclear Strike on England;;;;;;;;;;;;;
nuke_ENL_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_FRA_title;Launch Nuclear Strike on France;;;;;;;;;;;;;
nuke_FRA_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_GER_title;Launch Nuclear Strike on Germany;;;;;;;;;;;;;
nuke_GER_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_IBR_title;Launch Nuclear Strike on Iberia!;;;;;;;;;;;;;
nuke_IBR_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_KWT_tilte;Launch Nuclear Strike on Kuwait;;;;;;;;;;;;;
nuke_KWT_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_KYR_tilte;Launch Nuclear Strike on Kyrgyzstan;;;;;;;;;;;;;
nuke_KYR_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_LPL_title;Launch Nuclear Strike on La Plata!;;;;;;;;;;;;;
nuke_LPL_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_MCD_tilte;Launch Nuclear Strike on Macedonia;;;;;;;;;;;;;
nuke_MCD_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_MGH_title;Launch Nuclear Strike on Maghreb!;;;;;;;;;;;;;
nuke_MGH_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_PBC_title;Launch Nuclear Strike on the Peru-Bolivia Confederation!;;;;;;;;;;;;;
nuke_PBC_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_ROM_tilte;Launch Nuclear Strike on Romania;;;;;;;;;;;;;
nuke_ROM_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_RUS_title;Launch Nuclear Strike on Russia;;;;;;;;;;;;;
nuke_RUS_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_SEY_title;Launch Nuclear Strike on the Seychelles;;;;;;;;;;;;;
nuke_SEY_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_SLA_title;Launch Nuclear Strike on the Slavic Union;;;;;;;;;;;;;
nuke_SLA_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_TCA_title;Launch Nuclear Strike on Transcaucasia!;;;;;;;;;;;;;
nuke_TCA_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_TKS_title;Launch Nuclear Strike on Turkestan!;;;;;;;;;;;;;
nuke_TKS_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_TSW_title;Launch Nuclear Strike on Botswana;;;;;;;;;;;;;
nuke_TSW_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_UKR_tilte;Launch Nuclear Strike on Ukraine;;;;;;;;;;;;;
nuke_UKR_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_ULA_title;Launch Nuclear Strike on the Latin American Union!;;;;;;;;;;;;;
nuke_ULA_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_USA_title;Launch Nuclear Strike on the United States of America;;;;;;;;;;;;;
nuke_USA_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
nuke_UZB_tilte;Launch Nuclear Strike on Uzbekistan;;;;;;;;;;;;;
nuke_UZB_desc;Unleash nuclear fury upon our foes!;;;;;;;;;;;;;
